종목코드,종목명,재무제표종류,유동자산_2023,유동자산_2022,유동자산_2021,유동부채_2023,유동부채_2022,유동부채_2021,부채총계_2023,부채총계_2022,부채총계_2021,자본총계_2023,자본총계_2022,자본총계_2021,매출액_2023,매출액_2022,매출액_2021,영업이익_2023,영업이익_2022,영업이익_2021,당기순이익_2023,당기순이익_2022,당기순이익_2021,ROE_2023,부채비율_2023,유동비율_2023,ROE_2022,부채비율_2022,유동비율_2022,ROE_2021,부채비율_2021,유동비율_2021,매출액성장률_2023,영업이익성장률_2023,매출액성장률_2022,영업이익성장률_2022
068330,일신바이오,CFS,46527707352.0,41175085077.0,38171311308.0,3444511426.0,4424566418.0,5950061665.0,3554043522.0,4631875252.0,6358789824.0,57063990371.0,53819218480.0,50080195961.0,16437046608.0,20433366777.0,24378935412.0,6214358152.0,5139860436.0,7337415805.0,6232490537.0,3815053907.0,5857552090.0,10.92,6.23,1350.78,7.09,8.61,930.6,11.7,12.7,641.53,-19.56,20.91,-16.18,-29.95
068760,셀트리온제약,CFS,364831000307.0,311917984745.0,331139865450.0,249345550155.0,211998455481.0,259914245498.0,264977832531.0,242938002116.0,305915566512.0,376665735603.0,356786547007.0,331968798908.0,388794335490.0,386039612595.0,398738209298.0,36070715954.0,38169582298.0,47797892085.0,21264988852.0,25959948294.0,34578715489.0,5.65,70.35,146.32,7.28,68.09,147.13,10.42,92.15,127.4,0.71,-5.5,-3.18,-20.14
068790,DMS,CFS,183901449609.0,276666474078.0,254321460179.0,114416255596.0,95424576474.0,134194460550.0,115113614308.0,96104848580.0,135689125629.0,356269031467.0,330229133479.0,284788993527.0,164525351844.0,317047865401.0,225393632210.0,28921463099.0,53542181519.0,32010203266.0,29309166938.0,32502031622.0,35211009511.0,8.23,32.31,160.73,9.84,29.1,289.93,12.36,47.65,189.52,-48.11,-45.98,40.66,67.27
068930,디지털대성,CFS,57631522418.0,51510944653.0,48232752450.0,66503727315.0,66630101781.0,61709550313.0,78851310352.0,80206389099.0,79531197554.0,168731322912.0,165147696303.0,153101544745.0,211548803002.0,210817584023.0,196904398152.0,25023413731.0,28384356792.0,25244242088.0,16994148544.0,21255393492.0,20037869006.0,10.07,46.73,86.66,12.87,48.57,77.31,13.09,51.95,78.16,0.35,-11.84,7.07,12.44
068940,셀피글로벌,CFS,21205073634.0,25606871622.0,31354820553.0,12636923176.0,16338378470.0,22130842802.0,14305660962.0,18700808030.0,32036668708.0,18629823105.0,19297882233.0,7888729655.0,34548050084.0,37586755718.0,27797305155.0,2059022012.0,484788964.0,-9893029563.0,234658557.0,2937701847.0,-12052605279.0,1.26,76.79,167.8,15.22,96.91,156.73,-152.78,406.11,141.68,-8.08,324.73,35.22,104.9
069080,웹젠,CFS,382363462297.0,366112107482.0,355238931980.0,72676037731.0,62738273288.0,96733374902.0,79165051927.0,72507694485.0,109353438828.0,623898768247.0,574359707496.0,505911241552.0,196290414665.0,242140239949.0,284782541747.0,49903098281.0,83005140896.0,102997236878.0,57568756475.0,72393876276.0,86850897264.0,9.23,12.69,526.12,12.6,12.62,583.55,17.17,21.62,367.24,-18.94,-39.88,-14.97,-19.41
069140,누리플랜,CFS,55546967559.0,79294889369.0,68011438323.0,82645662372.0,87611645189.0,62970496661.0,108944533140.0,111454132570.0,96598586843.0,42504678963.0,31022268851.0,39557881031.0,122181435860.0,131152943054.0,132796498222.0,-24645655286.0,-6062774385.0,3672363377.0,-28358003426.0,-8531560196.0,1023807479.0,-66.72,256.31,67.21,-27.5,359.27,90.51,2.59,244.2,108.01,-6.84,-306.51,-1.24,-265.09
069330,유아이디,CFS,16508341426.0,12571379004.0,10555387981.0,15744232439.0,13227548117.0,18603920816.0,24651900991.0,14245050066.0,18913084210.0,18827777140.0,22844572663.0,18049285155.0,52968921282.0,62484795893.0,73698612055.0,-325392074.0,3867134237.0,6023033337.0,-3308651536.0,3769614778.0,5073383561.0,-17.57,130.93,104.85,16.5,62.36,95.04,28.11,104.79,56.74,-15.23,-108.41,-15.22,-35.79
069410,엔텔스,CFS,45669735366.0,52476007974.0,54355655290.0,7702353252.0,12589549124.0,14588581951.0,8736592378.0,13895123618.0,14747706009.0,51142251319.0,52283631190.0,53058854500.0,44886674889.0,53582322397.0,57500385664.0,-3214254023.0,-395053828.0,2446137285.0,-1329871873.0,114745818.0,4176307619.0,-2.6,17.08,592.93,0.22,26.58,416.82,7.87,27.79,372.59,-16.23,-713.62,-6.81,-116.15
069510,에스텍,CFS,217614390316.0,205292395792.0,197512910961.0,105771005319.0,110247040296.0,118805104671.0,111996760858.0,114946830657.0,122658548613.0,155775482563.0,139489498952.0,126893864531.0,414594047319.0,468448513891.0,330654772310.0,24554774339.0,8722320295.0,-45928041253.0,21659965015.0,9536360575.0,-34836696526.0,13.9,71.9,205.74,6.84,82.41,186.21,-27.45,96.66,166.25,-11.5,181.52,41.67,118.99
069540,빛과전자,CFS,33500414627.0,57686557586.0,48438430118.0,19195088659.0,31182109825.0,16401934778.0,20705344881.0,34495413364.0,19744089081.0,49297428600.0,55273580632.0,53465282076.0,21694145951.0,52557973659.0,44140528668.0,-9353647216.0,1220278731.0,-4520145490.0,-19623249295.0,-717943763.0,-8484984496.0,-39.81,42.0,174.53,-1.3,62.41,185.0,-15.87,36.93,295.32,-58.72,-866.52,19.07,127.0
069920,엑시온그룹,CFS,36929346504.0,42730720050.0,63186758208.0,3199127416.0,4507670212.0,15751174806.0,3367775132.0,4667670212.0,18203048536.0,41838676469.0,57128679044.0,66294130354.0,4646744806.0,5475493823.0,9515109502.0,-11567051829.0,-12084881499.0,-7797477692.0,-15290002575.0,-11099128736.0,28441564359.0,-36.55,8.05,1154.36,-19.43,8.17,947.96,42.9,27.46,401.16,-15.14,4.28,-42.45,-54.98
070300,엑스큐어,CFS,27109131438.0,20039915505.0,19428120083.0,23180937530.0,1020229650.0,1887977809.0,24018143271.0,1487098049.0,2112666697.0,24930288834.0,24533006308.0,23522920924.0,34762870874.0,10275641565.0,11006593756.0,-118173951.0,324729576.0,458911527.0,-2787452493.0,890575255.0,1125355481.0,-11.18,96.34,116.95,3.63,6.06,1964.26,4.78,8.98,1029.04,238.3,-136.39,-6.64,-29.24
070590,인티큐브,CFS,17174368011.0,25186277383.0,32455629742.0,11021524189.0,14137590889.0,18248055876.0,13879529083.0,16550904014.0,20008711216.0,17147434509.0,23265038196.0,28786576445.0,41680901949.0,59146536247.0,59462033386.0,-6033030272.0,-3972562951.0,-243794041.0,-5868584413.0,-5805874289.0,156877035.0,-34.22,80.94,155.83,-24.96,71.14,178.15,0.54,69.51,177.86,-29.53,-51.87,-0.53,-1529.48
071200,인피니트헬스케어,CFS,140995218033.0,113219819323.0,111776296725.0,33222577487.0,28925113790.0,27272568399.0,40677328393.0,34671015122.0,30504822272.0,131349684417.0,114837079223.0,113297054010.0,89402766622.0,88286336638.0,78169939464.0,3087240567.0,7689443407.0,7417328410.0,16787517438.0,160928999.0,22638834767.0,12.78,30.97,424.4,0.14,30.19,391.42,19.98,26.92,409.85,1.26,-59.85,12.94,3.67
071280,로체시스템즈,CFS,77783250947.0,76727329474.0,70069386370.0,25148604500.0,27099678761.0,33749182461.0,25151419340.0,29299678761.0,39981813429.0,111629594572.0,104463453941.0,83567227514.0,105268915966.0,144576199490.0,110200154977.0,11926044601.0,26435799764.0,13317744743.0,8866161027.0,20251025219.0,9457161902.0,7.94,22.53,309.29,19.39,28.05,283.13,11.32,47.84,207.62,-27.19,-54.89,31.19,98.5
071670,에이테크솔루션,CFS,175835195008.0,146563267808.0,112078834668.0,171686405846.0,145780399939.0,112159700132.0,183341618969.0,159222585635.0,121382826013.0,86466087040.0,83511539734.0,78336045710.0,268503739331.0,249523034399.0,259943746099.0,3937259380.0,6463155024.0,6659448766.0,1358564860.0,4716060975.0,5589762311.0,1.57,212.04,102.42,5.65,190.66,100.54,7.14,154.95,99.93,7.61,-39.08,-4.01,-2.95
071850,캐스텍코리아,CFS,121269967655.0,138772668812.0,107584409354.0,139631685136.0,156636932417.0,137858424511.0,152993733460.0,167543247800.0,156418265669.0,73938725703.0,90335146121.0,95272336113.0,172901541864.0,182019080085.0,141243567304.0,-9205389585.0,-10763713221.0,-17614992211.0,-16101857829.0,-6180291122.0,-15325546707.0,-21.78,206.92,86.85,-6.84,185.47,88.6,-16.09,164.18,78.04,-5.01,14.48,28.87,38.89
072020,중앙백신,CFS,50561011341.0,39590156953.0,39843608229.0,12652854901.0,13312940676.0,14361172119.0,19788298776.0,19554133565.0,19976154349.0,99804215413.0,95304449445.0,92976021421.0,41867966000.0,39299158624.0,40913902571.0,6993692576.0,4282862471.0,4541344822.0,5998119686.0,4044456006.0,7601859488.0,6.01,19.83,399.6,4.24,20.52,297.38,8.18,21.49,277.44,6.54,63.29,-3.95,-5.69
072470,우리산업홀딩스,CFS,243604731412.0,193876339027.0,203975577169.0,243719051016.0,186474979253.0,138036882994.0,282337228973.0,216191613788.0,179806027846.0,196411418989.0,185637961574.0,222091086176.0,575273528400.0,495522375288.0,384335568467.0,21263010301.0,-19804367631.0,-2451690316.0,15174927692.0,-18306238008.0,-325424403.0,7.73,143.75,99.95,-9.86,116.46,103.97,-0.15,80.96,147.77,16.09,207.37,28.93,-707.78
072770,멤레이비티,CFS,97492586713.0,90172828962.0,58207873973.0,51502869390.0,54726566491.0,29830620350.0,73686972552.0,65397597719.0,36673936682.0,73018624674.0,57806415696.0,52055058415.0,89999273324.0,109581823524.0,90439385838.0,-2250906635.0,3240569592.0,2478952607.0,-9127435828.0,-93289913.0,2135672882.0,-12.5,100.92,189.3,-0.16,113.13,164.77,4.1,70.45,195.13,-17.87,-169.46,21.17,30.72
072870,메가스터디,CFS,137735997682.0,197118357878.0,176320894907.0,98643788912.0,42464379216.0,62299657134.0,144584044352.0,63248274790.0,87216810157.0,347991277683.0,340533947545.0,333151147469.0,107784882028.0,121600615468.0,133624054633.0,10359518258.0,12185701430.0,15896886462.0,20285736626.0,20472831472.0,29801075767.0,5.83,41.55,139.63,6.01,18.57,464.2,8.95,26.18,283.02,-11.36,-14.99,-9.0,-23.35
072950,빛샘전자,CFS,52871175489.0,51475967517.0,52197924234.0,9173764810.0,13350615070.0,14259046625.0,11528021594.0,15421105355.0,16557139472.0,71680145895.0,68097063575.0,66856614792.0,74104681649.0,93008781370.0,81783273565.0,3667606421.0,2517704911.0,4042477866.0,4110965601.0,2195696334.0,4189019993.0,5.74,16.08,576.33,3.22,22.65,385.57,6.27,24.77,366.07,-20.33,45.67,13.73,-37.72
072990,에이치시티,CFS,37003484120.0,35606736723.0,34011047536.0,39944688486.0,33439386599.0,26462327736.0,57346175798.0,56353183301.0,50906426197.0,83744359907.0,76219659511.0,69251988328.0,74110894233.0,67114744562.0,63270616346.0,8012436386.0,6458406430.0,11058214781.0,6206847837.0,5508704960.0,10491882568.0,7.41,68.48,92.64,7.23,73.94,106.48,15.15,73.51,128.53,10.42,24.06,6.08,-41.6
073010,케이에스피,CFS,44908971721.0,31844687243.0,25613446016.0,28675545110.0,23310521115.0,19012434140.0,29061253754.0,26366545034.0,23258725605.0,46260330106.0,34031333905.0,26199067861.0,81626661943.0,63668531914.0,43826656221.0,11838275252.0,3481311711.0,2021349171.0,12769190419.0,3963972702.0,2258519867.0,27.6,62.82,156.61,11.65,77.48,136.61,8.62,88.78,134.72,28.21,240.05,45.27,72.23
073110,엘엠에스,CFS,67210356024.0,127741207740.0,118128389325.0,57849981414.0,105085945894.0,98661302238.0,74478676352.0,132322986342.0,123416051944.0,82584343410.0,96626692580.0,103608352198.0,75763936341.0,98900190650.0,95727571590.0,-8603018728.0,1464924001.0,-6446806132.0,-13058262669.0,267235615.0,2051742165.0,-15.81,90.18,116.18,0.28,136.94,121.56,1.98,119.12,119.73,-23.39,-687.27,3.31,122.72
073190,듀오백,CFS,8091635167.0,9963862747.0,11263909176.0,7337100355.0,5595531619.0,4164651584.0,8326691557.0,6564801806.0,4470860107.0,16340893725.0,20571162162.0,24159831715.0,23744735677.0,31570718625.0,38648443901.0,-3946237673.0,-4222827583.0,-3243643895.0,-3773418125.0,-3665701750.0,-4061652097.0,-23.09,50.96,110.28,-17.82,31.91,178.07,-16.81,18.51,270.46,-24.79,6.55,-18.31,-30.19
073490,LIG아큐버,CFS,160541413488.0,132319869980.0,87909547423.0,50017726587.0,50676628137.0,20630789124.0,52960434774.0,54565835719.0,22350182426.0,165944317886.0,130907149662.0,118595819418.0,137371054434.0,132854144114.0,90668655852.0,10281601531.0,14339851562.0,13424767483.0,10841477092.0,13450729705.0,15161541742.0,6.53,31.91,320.97,10.28,41.68,261.11,12.78,18.85,426.11,3.4,-28.3,46.53,6.82
073540,에프알텍,CFS,33391714095.0,76143405944.0,12036839914.0,14491159727.0,44758857520.0,18228492595.0,20149102489.0,56573681993.0,32559068387.0,58433632874.0,56151426242.0,44220034983.0,24805176748.0,18648483465.0,21621261151.0,-501460799.0,-4486494279.0,-3043181177.0,2288831466.0,8054026250.0,233774491.0,3.92,34.48,230.43,14.34,100.75,170.12,0.53,73.63,66.03,33.01,88.82,-13.75,-47.43
073560,우리손에프앤지,CFS,195225926863.0,192329563390.0,189643987780.0,152069475545.0,169073964681.0,142850056380.0,224124455946.0,215288539162.0,193313595059.0,259778689633.0,261921342417.0,238677369590.0,279274037619.0,286864964322.0,253842256647.0,4633067463.0,28473151761.0,37977146616.0,1708959906.0,26506935993.0,28496842278.0,0.66,86.28,128.38,10.12,82.2,113.75,11.94,80.99,132.76,-2.65,-83.73,13.01,-25.03
073570,리튬포어스,CFS,92661095774.0,24777933283.0,37774232211.0,34564216753.0,34092881399.0,20328740589.0,40205008232.0,61564824488.0,21943048617.0,117324919386.0,185931113989.0,31686063364.0,15633542239.0,20721222981.0,17911455666.0,-6808746053.0,-3749508769.0,-5372811798.0,-182829935436.0,89591513030.0,-13258577969.0,-155.83,34.27,268.08,48.19,33.11,72.68,-41.84,69.25,185.82,-24.55,-81.59,15.69,30.21
073640,테라사이언스,CFS,38721243823.0,55602579725.0,66710351643.0,16200429947.0,25798067034.0,46150921351.0,18858009611.0,28521418086.0,48341147868.0,75595503369.0,55237888750.0,49372038605.0,23076476627.0,22809072889.0,21990446549.0,-3467292394.0,-918874962.0,-2123959766.0,-2852185664.0,5143545988.0,-3207957741.0,-3.77,24.95,239.01,9.31,51.63,215.53,-6.5,97.91,144.55,1.17,-277.34,3.72,56.74
074430,아미노로직스,CFS,45248837444.0,43569079908.0,38679493550.0,2667525390.0,3428598552.0,5381382095.0,3257060208.0,4178089491.0,5849408985.0,54411009074.0,51404094260.0,59393107798.0,20886622718.0,27336928096.0,22848959782.0,1462016016.0,7034645185.0,4103891652.0,2436162713.0,-7281655556.0,5359831439.0,4.48,5.99,1696.29,-14.17,8.13,1270.75,9.02,9.85,718.77,-23.6,-79.22,19.64,71.41
074600,원익QnC,CFS,367920377161.0,351908541684.0,245698455772.0,335725953377.0,241956732269.0,175395417016.0,866898414395.0,765842669140.0,443810532622.0,509604639380.0,469908152242.0,379794958647.0,805948142955.0,783178805875.0,624119007652.0,82983414760.0,115127050949.0,86750053571.0,50998911602.0,58239208581.0,62504561771.0,10.01,170.11,109.59,12.39,162.98,145.44,16.46,116.86,140.08,2.91,-27.92,25.49,32.71
075130,플랜티넷,CFS,39467439537.0,42135518066.0,35497967685.0,10623095157.0,10865881228.0,9267606716.0,13584146046.0,14045224805.0,12463114292.0,78309478833.0,77354933221.0,81708979593.0,33066451624.0,31385362362.0,28556417809.0,1271312159.0,1474583223.0,580493974.0,2386066846.0,-1709446131.0,8854685494.0,3.05,17.35,371.52,-2.21,18.16,387.78,10.84,15.25,383.03,5.36,-13.78,9.91,154.02
075970,동국알앤에스,CFS,67266337644.0,73464641933.0,64837938238.0,39998438073.0,44234443562.0,43160376431.0,45624063330.0,48860616540.0,50191531169.0,80714697916.0,82451597271.0,79854163674.0,108390541218.0,118181742675.0,104140900057.0,2084942034.0,4205681903.0,2770196728.0,679539151.0,3934490375.0,2963883889.0,0.84,56.53,168.17,4.77,59.26,166.08,3.71,62.85,150.23,-8.28,-50.43,13.48,51.82
076080,웰크론한텍,CFS,113788323332.0,156520398772.0,95588368969.0,85314365445.0,135134709507.0,54784363594.0,87188033446.0,136197837718.0,64214368694.0,63794143187.0,64734851755.0,66940938026.0,333203378938.0,326740331841.0,269161115700.0,1224035352.0,1351212213.0,-249884219.0,-4607406315.0,-2580955852.0,-69627195.0,-7.22,136.67,133.38,-3.99,210.39,115.83,-0.1,95.93,174.48,1.98,-9.41,21.39,640.74
076610,해성옵틱스,CFS,52256282300.0,36478243625.0,70529362628.0,55801383536.0,37736215147.0,53430348122.0,72680221092.0,41260328999.0,53851628160.0,43421082080.0,36526301529.0,45595373359.0,121168837228.0,163806220242.0,140844995312.0,3992341370.0,-5119277444.0,-11443942023.0,-2139561015.0,-17374331464.0,-42108333665.0,-4.93,167.38,93.65,-47.57,112.96,96.67,-92.35,118.11,132.0,-26.03,177.99,16.3,55.27
077360,덕산하이메탈,CFS,196299813053.0,109546796516.0,81703654802.0,101413771200.0,48874446061.0,37578116776.0,320775491815.0,59414728372.0,51242434773.0,421359744194.0,304123915253.0,272426758380.0,144452975904.0,164401247778.0,86341685117.0,-10965930533.0,-3724972959.0,5257789567.0,3326072521.0,6104855689.0,31734264931.0,0.79,76.13,193.56,2.01,19.54,224.14,11.65,18.81,217.42,-12.13,-194.39,90.41,-170.85
078020,LS증권,CFS,,,,,,,6851763331999.0,5250382412000.0,6003552338083.0,935420573720.0,919537257399.0,928380240792.0,1322207670950.0,1348600743673.0,1544545436005.0,,,,28660804236.0,29709033982.0,160829586520.0,3.06,732.48,,3.23,570.98,,17.32,646.67,,-1.96,,-12.69,
078070,유비쿼스홀딩스,CFS,292339658115.0,262051117877.0,246052738517.0,35593151622.0,33697843634.0,38623967282.0,44783269099.0,41396348919.0,45815966176.0,346721259310.0,323518740132.0,306566590858.0,171599705010.0,151583235829.0,150995968469.0,32598433001.0,27409294612.0,32924692468.0,29037154778.0,26781128940.0,37012848882.0,8.37,12.92,821.34,8.28,12.8,777.65,12.07,14.94,637.05,13.2,18.93,0.39,-16.75
078130,국일제지,CFS,143306014889.0,48594632471.0,55890101219.0,75935943748.0,61248692532.0,54332191913.0,87075753737.0,81889635739.0,73386346414.0,137741720002.0,49007318825.0,67722856890.0,80712561700.0,112499512605.0,95450777784.0,-7440382730.0,-11050253296.0,-6274654866.0,-21279286741.0,-18540141851.0,-8235569552.0,-15.45,63.22,188.72,-37.83,167.1,79.34,-12.16,108.36,102.87,-28.26,32.67,17.86,-76.11
078140,대봉엘에스,CFS,113183602566.0,130218025434.0,100230202454.0,40850681748.0,34838634923.0,18572383863.0,41693560002.0,37696424216.0,25708483805.0,153226362940.0,148440479978.0,137529012787.0,87622205173.0,93504353114.0,82957177173.0,3800763406.0,8174396525.0,9685603580.0,6181779860.0,11793863338.0,10041827934.0,4.03,27.21,277.07,7.95,25.39,373.77,7.3,18.69,539.67,-6.29,-53.5,12.71,-15.6
078150,HB테크놀러지,CFS,104701870000.0,83657858910.0,106088528601.0,63593118905.0,70281619326.0,40383083218.0,92959340373.0,102973008657.0,98450624931.0,311282170884.0,206229408153.0,180503790034.0,111647444745.0,148054514258.0,158891163240.0,-22063146792.0,6859430052.0,-22453000633.0,79299801033.0,27209250902.0,9331405462.0,25.48,29.86,164.64,13.19,49.93,119.03,5.17,54.54,262.71,-24.59,-421.65,-6.82,130.55
078160,메디포스트,CFS,193511415828.0,151810654877.0,81079602428.0,63321097480.0,154588011920.0,41395264356.0,135735223440.0,215213128830.0,91900308386.0,313657362619.0,182577774157.0,162193430208.0,68642987374.0,64200627638.0,54856207358.0,-25130694461.0,-17416421411.0,-5210702255.0,4950616137.0,2105569273.0,-966419067.0,1.58,43.27,305.6,1.15,117.87,98.2,-0.6,56.66,195.87,6.92,-44.29,17.03,-234.24
078340,컴투스,CFS,448621042469.0,597580860207.0,644908681594.0,346002349909.0,320098801943.0,175250887329.0,479246437694.0,576012278314.0,445864299550.0,1236766084088.0,1322833809169.0,1403428613817.0,739638721494.0,677312281269.0,558680670101.0,-33190425674.0,-15118046908.0,52622753512.0,42091849090.0,-9324717900.0,121537267341.0,3.4,38.75,129.66,-0.7,43.54,186.69,8.66,31.77,367.99,9.2,-119.54,21.23,-128.73
078350,한양디지텍,CFS,123780592409.0,120980226278.0,90327565130.0,109437269203.0,101499220870.0,78795150000.0,117793832373.0,111888104944.0,84155607924.0,133188166081.0,121858465757.0,83994795327.0,478837673371.0,484769790412.0,303399341636.0,19096846275.0,52822812634.0,30015790316.0,12640873336.0,37180356466.0,24243410420.0,9.49,88.44,113.11,30.51,91.82,119.19,28.86,100.19,114.64,-1.22,-63.85,59.78,75.98
078590,휴림에이텍,CFS,32915838292.0,34297023550.0,18221467591.0,9745706123.0,7377277725.0,10661313943.0,10771637873.0,9326067927.0,14323283170.0,43420174591.0,34696259252.0,16691906111.0,63663274097.0,43538763389.0,42609779117.0,4814018015.0,2588627982.0,1377704443.0,8202050323.0,9733818592.0,-86700569685.0,18.89,24.81,337.75,28.05,26.88,464.9,-519.42,85.81,170.91,46.22,85.97,2.18,87.89
078600,대주전자재료,CFS,112826280950.0,128041011549.0,116634646697.0,246992902265.0,195973478515.0,80529391692.0,256530037596.0,207199235333.0,166476198434.0,156880996885.0,120689685872.0,131911023266.0,184988881822.0,174098407326.0,198707699319.0,6208941102.0,11970916445.0,17596082568.0,628120911.0,797710887.0,22969305215.0,0.4,163.52,45.68,0.66,171.68,65.34,17.41,126.2,144.83,6.26,-48.13,-12.38,-31.97
078860,아이오케이이엔엠,CFS,25256963700.0,30727266896.0,77611083670.0,33976386632.0,35315278259.0,14387172446.0,35323314009.0,37410200900.0,15100544612.0,76651100406.0,98280760903.0,151406468132.0,22401905047.0,18966224254.0,21391218524.0,-7673728875.0,-10813506356.0,-8340657905.0,-21648765344.0,-58390933815.0,-36108285938.0,-28.24,46.08,74.34,-59.41,38.06,87.01,-23.85,9.97,539.45,18.11,29.04,-11.34,-29.65
